id,name,wiki_url,drugbank_url
DB01309,"Insulin glulisine",http://www.wikidata.org/entity/Q6042242,https://go.drugbank.com/drugs/DB01309
DB01319,Fosamprenavir,,https://go.drugbank.com/drugs/DB01319
DB01320,Fosphenytoin,http://www.wikidata.org/entity/Q5473363,https://go.drugbank.com/drugs/DB01320
DB01321,Josamycin,,https://go.drugbank.com/drugs/DB01321
DB01322,Kava,,https://go.drugbank.com/drugs/DB01322
DB01323,"St. John's Wort",,https://go.drugbank.com/drugs/DB01323
DB01324,Polythiazide,,https://go.drugbank.com/drugs/DB01324
DB01325,Quinethazone,,https://go.drugbank.com/drugs/DB01325
DB01326,Cefamandole,,https://go.drugbank.com/drugs/DB01326
DB01327,Cefazolin,,https://go.drugbank.com/drugs/DB01327
DB01328,Cefonicid,,https://go.drugbank.com/drugs/DB01328
DB01329,Cefoperazone,,https://go.drugbank.com/drugs/DB01329
DB01330,Cefotetan,,https://go.drugbank.com/drugs/DB01330
DB01331,Cefoxitin,http://www.wikidata.org/entity/Q2353907,https://go.drugbank.com/drugs/DB01331
DB01332,Ceftizoxime,,https://go.drugbank.com/drugs/DB01332
DB01333,Cefradine,,https://go.drugbank.com/drugs/DB01333
DB01336,Metocurine,,https://go.drugbank.com/drugs/DB01336
DB01337,Pancuronium,,https://go.drugbank.com/drugs/DB01337
DB01338,Pipecuronium,,https://go.drugbank.com/drugs/DB01338
DB01339,Vecuronium,,https://go.drugbank.com/drugs/DB01339
DB01340,Cilazapril,,https://go.drugbank.com/drugs/DB01340
DB01341,"Dihydroquinidine barbiturate",,https://go.drugbank.com/drugs/DB01341
DB01342,Forasartan,,https://go.drugbank.com/drugs/DB01342
DB01344,Tolevamer,,https://go.drugbank.com/drugs/DB01344
DB01345,"Potassium cation",,https://go.drugbank.com/drugs/DB01345
DB01346,"Quinidine barbiturate",,https://go.drugbank.com/drugs/DB01346
DB01347,Saprisartan,,https://go.drugbank.com/drugs/DB01347
DB01348,Spirapril,,https://go.drugbank.com/drugs/DB01348
DB01349,Tasosartan,,https://go.drugbank.com/drugs/DB01349
DB01351,Amobarbital,,https://go.drugbank.com/drugs/DB01351
DB01352,Aprobarbital,,https://go.drugbank.com/drugs/DB01352
DB01353,Butobarbital,,https://go.drugbank.com/drugs/DB01353
DB01354,Heptabarbital,,https://go.drugbank.com/drugs/DB01354
DB01355,Hexobarbital,,https://go.drugbank.com/drugs/DB01355
DB01356,"Lithium cation",,https://go.drugbank.com/drugs/DB01356
DB01357,Mestranol,,https://go.drugbank.com/drugs/DB01357
DB01359,Penbutolol,,https://go.drugbank.com/drugs/DB01359
DB01362,Iohexol,,https://go.drugbank.com/drugs/DB01362
DB01363,"Ephedra sinica root",,https://go.drugbank.com/drugs/DB01363
DB01364,Ephedrine,http://www.wikidata.org/entity/Q219626,https://go.drugbank.com/drugs/DB01364
DB01365,Mephentermine,,https://go.drugbank.com/drugs/DB01365
DB01366,Procaterol,,https://go.drugbank.com/drugs/DB01366
DB01367,Rasagiline,http://www.wikidata.org/entity/Q420685,https://go.drugbank.com/drugs/DB01367
DB01369,Quinupristin,,https://go.drugbank.com/drugs/DB01369
DB01370,Aluminium,,https://go.drugbank.com/drugs/DB01370
DB01373,Calcium,,https://go.drugbank.com/drugs/DB01373
DB01375,"Aluminium monostearate",,https://go.drugbank.com/drugs/DB01375
DB01377,"Magnesium oxide",,https://go.drugbank.com/drugs/DB01377
DB01378,"Magnesium cation",,https://go.drugbank.com/drugs/DB01378
DB01380,"Cortisone acetate",,https://go.drugbank.com/drugs/DB01380
DB01381,"Ginkgo biloba",,https://go.drugbank.com/drugs/DB01381
DB01382,Glymidine,,https://go.drugbank.com/drugs/DB01382
DB01384,Paramethasone,,https://go.drugbank.com/drugs/DB01384
DB01388,Mibefradil,,https://go.drugbank.com/drugs/DB01388
DB01390,"Sodium bicarbonate",,https://go.drugbank.com/drugs/DB01390
DB01392,Yohimbine,,https://go.drugbank.com/drugs/DB01392
DB01393,Bezafibrate,,https://go.drugbank.com/drugs/DB01393
DB01394,Colchicine,,https://go.drugbank.com/drugs/DB01394
DB01395,Drospirenone,,https://go.drugbank.com/drugs/DB01395
DB01396,Digitoxin,,https://go.drugbank.com/drugs/DB01396
DB01397,"Magnesium salicylate",,https://go.drugbank.com/drugs/DB01397
DB01399,Salsalate,,https://go.drugbank.com/drugs/DB01399
DB01400,Neostigmine,http://www.wikidata.org/entity/Q410546,https://go.drugbank.com/drugs/DB01400
DB01401,"Choline magnesium trisalicylate",,https://go.drugbank.com/drugs/DB01401
DB01403,Methotrimeprazine,,https://go.drugbank.com/drugs/DB01403
DB01404,Ginseng,,https://go.drugbank.com/drugs/DB01404
DB01405,Temafloxacin,,https://go.drugbank.com/drugs/DB01405
DB01406,Danazol,,https://go.drugbank.com/drugs/DB01406
DB01407,Clenbuterol,,https://go.drugbank.com/drugs/DB01407
DB01408,Bambuterol,,https://go.drugbank.com/drugs/DB01408
DB01409,Tiotropium,http://www.wikidata.org/entity/Q424316,https://go.drugbank.com/drugs/DB01409
DB01410,Ciclesonide,,https://go.drugbank.com/drugs/DB01410
DB01411,Pranlukast,,https://go.drugbank.com/drugs/DB01411
DB01412,Theobromine,,https://go.drugbank.com/drugs/DB01412
DB01413,Cefepime,http://www.wikidata.org/entity/Q2552927,https://go.drugbank.com/drugs/DB01413
DB01414,Cefacetrile,,https://go.drugbank.com/drugs/DB01414
DB01415,Ceftibuten,http://www.wikidata.org/entity/Q419521,https://go.drugbank.com/drugs/DB01415
DB01416,Cefpodoxime,,https://go.drugbank.com/drugs/DB01416
DB01418,Acenocoumarol,,https://go.drugbank.com/drugs/DB01418
DB01419,Antrafenine,,https://go.drugbank.com/drugs/DB01419
DB01420,"Testosterone propionate",,https://go.drugbank.com/drugs/DB01420
DB01421,Paromomycin,,https://go.drugbank.com/drugs/DB01421
DB01422,Nitroxoline,,https://go.drugbank.com/drugs/DB01422
DB01423,Stepronin,,https://go.drugbank.com/drugs/DB01423
DB01424,Aminophenazone,,https://go.drugbank.com/drugs/DB01424
DB01425,Alizapride,,https://go.drugbank.com/drugs/DB01425
DB01426,Ajmaline,,https://go.drugbank.com/drugs/DB01426
DB01427,Amrinone,,https://go.drugbank.com/drugs/DB01427
DB01428,Oxybenzone,,https://go.drugbank.com/drugs/DB01428
DB01429,Aprindine,,https://go.drugbank.com/drugs/DB01429
DB01430,Almitrine,,https://go.drugbank.com/drugs/DB01430
DB01431,Allylestrenol,,https://go.drugbank.com/drugs/DB01431
DB01432,Cholestyramine,http://www.wikidata.org/entity/Q418006,https://go.drugbank.com/drugs/DB01432
DB01433,"Methadyl acetate",,https://go.drugbank.com/drugs/DB01433
DB01434,19-norandrostenedione,,https://go.drugbank.com/drugs/DB01434
DB01435,Antipyrine,,https://go.drugbank.com/drugs/DB01435
DB01436,Alfacalcidol,,https://go.drugbank.com/drugs/DB01436
DB01437,Glutethimide,,https://go.drugbank.com/drugs/DB01437
DB01438,Phenazopyridine,,https://go.drugbank.com/drugs/DB01438
DB01439,3-Methylthiofentanyl,,https://go.drugbank.com/drugs/DB01439
DB01440,"gamma-Hydroxybutyric acid",,https://go.drugbank.com/drugs/DB01440
DB01441,"5-Methoxy-N,N-diisopropyltryptamine",,https://go.drugbank.com/drugs/DB01441
DB01442,MMDA,,https://go.drugbank.com/drugs/DB01442
DB01443,19-Nor-5-androstenedione,,https://go.drugbank.com/drugs/DB01443
DB01444,Dimethylthiambutene,,https://go.drugbank.com/drugs/DB01444
DB01445,Bufotenine,,https://go.drugbank.com/drugs/DB01445
DB01446,Indopan,,https://go.drugbank.com/drugs/DB01446
DB01447,4-Methylaminorex,,https://go.drugbank.com/drugs/DB01447
DB01448,19-Nor-4-androstenedione,,https://go.drugbank.com/drugs/DB01448
DB01450,Dihydroetorphine,,https://go.drugbank.com/drugs/DB01450
DB01451,1-Androstenedione,,https://go.drugbank.com/drugs/DB01451
DB01452,Diamorphine,,https://go.drugbank.com/drugs/DB01452
DB01453,Beta-hydroxyfentanyl,,https://go.drugbank.com/drugs/DB01453
DB01454,Midomafetamine,,https://go.drugbank.com/drugs/DB01454
DB01455,19-Nor-5-androstenediol,,https://go.drugbank.com/drugs/DB01455
DB01456,5-androstenedione,,https://go.drugbank.com/drugs/DB01456
DB01458,"2,5-Dimethoxy-4-(n)-propylthiophenethylamine",,https://go.drugbank.com/drugs/DB01458
DB01459,Bezitramide,,https://go.drugbank.com/drugs/DB01459
DB01460,Diethyltryptamine,,https://go.drugbank.com/drugs/DB01460
DB01461,Dimenoxadol,,https://go.drugbank.com/drugs/DB01461
DB01462,Etonitazene,,https://go.drugbank.com/drugs/DB01462
DB01463,Fencamfamin,,https://go.drugbank.com/drugs/DB01463
DB01464,Furethidine,,https://go.drugbank.com/drugs/DB01464
DB01465,"2,5-Dimethoxyamphetamine",,https://go.drugbank.com/drugs/DB01465
DB01466,Ethylmorphine,,https://go.drugbank.com/drugs/DB01466
DB01467,"2,5-Dimethoxy-4-ethylamphetamine",,https://go.drugbank.com/drugs/DB01467
DB01468,Ethylmethylthiambutene,,https://go.drugbank.com/drugs/DB01468
DB01469,Acetorphine,,https://go.drugbank.com/drugs/DB01469
DB01470,alpha-methylthiofentanyl,,https://go.drugbank.com/drugs/DB01470
DB01471,Bolasterone,,https://go.drugbank.com/drugs/DB01471
DB01472,4-Methoxyamphetamine,,https://go.drugbank.com/drugs/DB01472
DB01473,Betaprodine,,https://go.drugbank.com/drugs/DB01473
DB01474,"17alpha-methyl-3beta,17beta-dihydroxyandrost-4-ene",,https://go.drugbank.com/drugs/DB01474
DB01475,"Dioxaphetyl butyrate",,https://go.drugbank.com/drugs/DB01475
DB01476,Haloxazolam,,https://go.drugbank.com/drugs/DB01476
DB01477,"Codeine methylbromide",,https://go.drugbank.com/drugs/DB01477
DB01478,Desmethylprodine,,https://go.drugbank.com/drugs/DB01478
DB01479,BA-2664,,https://go.drugbank.com/drugs/DB01479
DB01480,Cyprenorphine,,https://go.drugbank.com/drugs/DB01480
DB01481,1-Testosterone,,https://go.drugbank.com/drugs/DB01481
DB01482,Fenethylline,,https://go.drugbank.com/drugs/DB01482
DB01483,Barbital,,https://go.drugbank.com/drugs/DB01483
DB01484,"4-Bromo-2,5-dimethoxyamphetamine",,https://go.drugbank.com/drugs/DB01484
DB01485,4-Hydroxytestosterone,,https://go.drugbank.com/drugs/DB01485
DB01486,Cathine,,https://go.drugbank.com/drugs/DB01486
DB01487,Embutramide,,https://go.drugbank.com/drugs/DB01487
DB01488,Dimethyltryptamine,,https://go.drugbank.com/drugs/DB01488
DB01489,Camazepam,,https://go.drugbank.com/drugs/DB01489
DB01490,Aminorex,,https://go.drugbank.com/drugs/DB01490
DB01491,Dipipanone,,https://go.drugbank.com/drugs/DB01491
DB01493,Ethylestrenol,,https://go.drugbank.com/drugs/DB01493
DB01494,"Chloral betaine",,https://go.drugbank.com/drugs/DB01494
DB01495,Dichloralphenazone,,https://go.drugbank.com/drugs/DB01495
DB01496,"Dihydro-2-thioxo-5-((5-(2-(trifluoromethyl)phenyl)-2-furanyl)methyl)-4,6(1H,5H)-pyrimidinedione",,https://go.drugbank.com/drugs/DB01496
DB01497,Etorphine,,https://go.drugbank.com/drugs/DB01497
DB01498,Alphamethadol,,https://go.drugbank.com/drugs/DB01498
DB01499,Alphameprodine,,https://go.drugbank.com/drugs/DB01499
DB01500,Oxabolone,,https://go.drugbank.com/drugs/DB01500
DB01501,Difenoxin,,https://go.drugbank.com/drugs/DB01501
DB01502,Diampromide,,https://go.drugbank.com/drugs/DB01502
DB01503,1-Androstenediol,,https://go.drugbank.com/drugs/DB01503
DB01505,Etoxeridine,,https://go.drugbank.com/drugs/DB01505
DB01506,1-Phenylcyclohexylamine,,https://go.drugbank.com/drugs/DB01506
DB01509,Tenamfetamine,,https://go.drugbank.com/drugs/DB01509
DB01510,Dehydrochloromethyltestosterone,,https://go.drugbank.com/drugs/DB01510
DB01511,Delorazepam,,https://go.drugbank.com/drugs/DB01511
DB01512,Hydromorphinol,,https://go.drugbank.com/drugs/DB01512
DB01513,"17Alpha-methyl-3beta,17beta-dihydroxy-5alpha-androstane",,https://go.drugbank.com/drugs/DB01513
DB01514,Furazabol,,https://go.drugbank.com/drugs/DB01514
DB01515,Benzoylecgonine,,https://go.drugbank.com/drugs/DB01515
DB01516,"3,4,5-Trimethoxyamphetamine",,https://go.drugbank.com/drugs/DB01516
DB01518,Benzethidine,,https://go.drugbank.com/drugs/DB01518
DB01520,Tenocyclidine,,https://go.drugbank.com/drugs/DB01520
DB01521,Clostebol,,https://go.drugbank.com/drugs/DB01521
DB01522,Betacetylmethadol,,https://go.drugbank.com/drugs/DB01522
DB01523,Clonitazene,,https://go.drugbank.com/drugs/DB01523
DB01524,Androstenediol,,https://go.drugbank.com/drugs/DB01524
DB01525,Ecgonine,,https://go.drugbank.com/drugs/DB01525
DB01526,4-Androstenediol,,https://go.drugbank.com/drugs/DB01526
DB01527,Clortermine,,https://go.drugbank.com/drugs/DB01527
DB01528,"4-Methyl-2,5-dimethoxyamphetamine",,https://go.drugbank.com/drugs/DB01528
DB01529,Dextromoramide,,https://go.drugbank.com/drugs/DB01529
DB01530,"5alpha-androstane-3alpha,17beta-diol",,https://go.drugbank.com/drugs/DB01530
DB01531,Desomorphine,,https://go.drugbank.com/drugs/DB01531
DB01532,α-Methylacetylfentanyl,,https://go.drugbank.com/drugs/DB01532
DB01533,Diethylthiambutene,,https://go.drugbank.com/drugs/DB01533
DB01534,Chlorhexadol,,https://go.drugbank.com/drugs/DB01534
DB01535,Carfentanil,,https://go.drugbank.com/drugs/DB01535
DB01536,Androstenedione,,https://go.drugbank.com/drugs/DB01536
DB01537,"4-Bromo-2,5-dimethoxyphenethylamine",,https://go.drugbank.com/drugs/DB01537
DB01538,Acetyldihydrocodeine,,https://go.drugbank.com/drugs/DB01538
DB01539,1-Piperidinocyclohexanecarbonitrile,,https://go.drugbank.com/drugs/DB01539
DB01540,17alpha-methyl-4-hydroxynandrolone,,https://go.drugbank.com/drugs/DB01540
DB01541,Boldenone,,https://go.drugbank.com/drugs/DB01541
DB01542,Allylprodine,,https://go.drugbank.com/drugs/DB01542
DB01543,18-methyl-19-nortestosterone,,https://go.drugbank.com/drugs/DB01543
DB01544,Flunitrazepam,,https://go.drugbank.com/drugs/DB01544
DB01545,"Ethyl loflazepate",,https://go.drugbank.com/drugs/DB01545
DB01546,Etryptamine,,https://go.drugbank.com/drugs/DB01546
DB01547,Drotebanol,,https://go.drugbank.com/drugs/DB01547
DB01548,Diprenorphine,,https://go.drugbank.com/drugs/DB01548
DB01549,Rolicyclidine,,https://go.drugbank.com/drugs/DB01549
DB01550,Fenproporex,,https://go.drugbank.com/drugs/DB01550
DB01551,Dihydrocodeine,,https://go.drugbank.com/drugs/DB01551
DB01552,Betameprodine,,https://go.drugbank.com/drugs/DB01552
DB01553,Cloxazolam,,https://go.drugbank.com/drugs/DB01553
DB01554,Bolandiol,,https://go.drugbank.com/drugs/DB01554
DB01555,Alphacetylmethadol,,https://go.drugbank.com/drugs/DB01555
DB01556,Chlorphentermine,,https://go.drugbank.com/drugs/DB01556
DB01557,α-Methylfentanyl,,https://go.drugbank.com/drugs/DB01557
DB01558,Bromazepam,,https://go.drugbank.com/drugs/DB01558
DB01559,Clotiazepam,,https://go.drugbank.com/drugs/DB01559
DB01560,Cathinone,,https://go.drugbank.com/drugs/DB01560
DB01561,Androstanedione,,https://go.drugbank.com/drugs/DB01561
DB01562,1-(2-Phenylethyl)-4-phenyl-4-acetoxypiperidine,,https://go.drugbank.com/drugs/DB01562
DB01563,"Chloral hydrate",,https://go.drugbank.com/drugs/DB01563
DB01564,Calusterone,,https://go.drugbank.com/drugs/DB01564
DB01565,Dihydromorphine,,https://go.drugbank.com/drugs/DB01565
DB01566,Methylenedioxyethamphetamine,,https://go.drugbank.com/drugs/DB01566
DB01567,Fludiazepam,,https://go.drugbank.com/drugs/DB01567
DB01568,Codeine-N-oxide,,https://go.drugbank.com/drugs/DB01568
DB01569,Formebolone,,https://go.drugbank.com/drugs/DB01569
DB01570,Ohmefentanyl,,https://go.drugbank.com/drugs/DB01570
DB01571,3-Methylfentanyl,,https://go.drugbank.com/drugs/DB01571
DB01572,Methyl-1-testosterone,,https://go.drugbank.com/drugs/DB01572
DB01573,Benzylmorphine,,https://go.drugbank.com/drugs/DB01573
DB01574,Attapulgite,,https://go.drugbank.com/drugs/DB01574
DB01575,Kaolin,,https://go.drugbank.com/drugs/DB01575
DB01576,Dextroamphetamine,http://www.wikidata.org/entity/Q1706418,https://go.drugbank.com/drugs/DB01576
DB01577,Metamfetamine,http://www.wikidata.org/entity/Q191924,https://go.drugbank.com/drugs/DB01577
DB01578,Metrizamide,,https://go.drugbank.com/drugs/DB01578
DB01579,Phendimetrazine,,https://go.drugbank.com/drugs/DB01579
DB01580,Oxprenolol,,https://go.drugbank.com/drugs/DB01580
DB01581,Sulfamerazine,,https://go.drugbank.com/drugs/DB01581
DB01582,Sulfamethazine,,https://go.drugbank.com/drugs/DB01582
DB01583,Liotrix,,https://go.drugbank.com/drugs/DB01583
DB01584,Thyroglobulin,,https://go.drugbank.com/drugs/DB01584
DB01586,"Ursodeoxycholic acid",,https://go.drugbank.com/drugs/DB01586
DB01587,Ketazolam,,https://go.drugbank.com/drugs/DB01587
DB01588,Prazepam,,https://go.drugbank.com/drugs/DB01588
DB01589,Quazepam,http://www.wikidata.org/entity/Q3927403,https://go.drugbank.com/drugs/DB01589
DB01590,Everolimus,http://www.wikidata.org/entity/Q421052,https://go.drugbank.com/drugs/DB01590
DB01591,Solifenacin,,https://go.drugbank.com/drugs/DB01591
DB01592,Iron,,https://go.drugbank.com/drugs/DB01592
DB01593,Zinc,,https://go.drugbank.com/drugs/DB01593
DB01594,Cinolazepam,,https://go.drugbank.com/drugs/DB01594
DB01595,Nitrazepam,,https://go.drugbank.com/drugs/DB01595
DB01597,Cilastatin,,https://go.drugbank.com/drugs/DB01597
DB01598,Imipenem,,https://go.drugbank.com/drugs/DB01598
DB01599,Probucol,,https://go.drugbank.com/drugs/DB01599
DB01600,"Tiaprofenic acid",,https://go.drugbank.com/drugs/DB01600
DB01601,Lopinavir,,https://go.drugbank.com/drugs/DB01601
DB01602,Bacampicillin,,https://go.drugbank.com/drugs/DB01602
DB01603,Meticillin,,https://go.drugbank.com/drugs/DB01603
DB01604,Pivampicillin,,https://go.drugbank.com/drugs/DB01604
DB01605,Pivmecillinam,,https://go.drugbank.com/drugs/DB01605
DB01606,Tazobactam,,https://go.drugbank.com/drugs/DB01606
DB01607,Ticarcillin,,https://go.drugbank.com/drugs/DB01607
DB01608,Periciazine,,https://go.drugbank.com/drugs/DB01608
DB01609,Deferasirox,http://www.wikidata.org/entity/Q5251502,https://go.drugbank.com/drugs/DB01609
DB01610,Valganciclovir,http://www.wikidata.org/entity/Q423384,https://go.drugbank.com/drugs/DB01610
DB01611,Hydroxychloroquine,http://www.wikidata.org/entity/Q421094,https://go.drugbank.com/drugs/DB01611
DB01612,"Amyl Nitrite",,https://go.drugbank.com/drugs/DB01612
DB01613,"Erythrityl tetranitrate",,https://go.drugbank.com/drugs/DB01613
DB01614,Acepromazine,,https://go.drugbank.com/drugs/DB01614
DB01615,Aceprometazine,,https://go.drugbank.com/drugs/DB01615
DB01616,Alverine,,https://go.drugbank.com/drugs/DB01616
DB01618,Molindone,,https://go.drugbank.com/drugs/DB01618
DB01619,Phenindamine,,https://go.drugbank.com/drugs/DB01619
DB01620,Pheniramine,,https://go.drugbank.com/drugs/DB01620
DB01621,Pipotiazine,,https://go.drugbank.com/drugs/DB01621
DB01622,Thioproperazine,,https://go.drugbank.com/drugs/DB01622
DB01623,Thiothixene,,https://go.drugbank.com/drugs/DB01623
DB01624,Zuclopenthixol,,https://go.drugbank.com/drugs/DB01624
DB01625,Isopropamide,,https://go.drugbank.com/drugs/DB01625
DB01626,Pargyline,,https://go.drugbank.com/drugs/DB01626
DB01627,Lincomycin,http://www.wikidata.org/entity/Q423428,https://go.drugbank.com/drugs/DB01627
DB01628,Etoricoxib,,https://go.drugbank.com/drugs/DB01628
DB01629,5-fluorouridine,,https://go.drugbank.com/drugs/DB01629
DB01630,SC-74020,,https://go.drugbank.com/drugs/DB01630
DB01631,"Methyl nonanoate",,https://go.drugbank.com/drugs/DB01631
DB01632,"5-O-phosphono-alpha-D-ribofuranosyl diphosphate",,https://go.drugbank.com/drugs/DB01632
DB01633,Deoxy-2-fluoro-beta-D-cellotrioside,,https://go.drugbank.com/drugs/DB01633
DB01634,2-Oxy-4-Hydroxy-5-(2-Hydrazinopyridine)Phenylalanine,,https://go.drugbank.com/drugs/DB01634
DB01635,"2,2-Dimethylthiazolidine-4-Carboxylic Acid;(Dmt)Thiazolidine",,https://go.drugbank.com/drugs/DB01635
DB01637,"3,7,11,15-tetramethyl-hexadecan-1-ol",,https://go.drugbank.com/drugs/DB01637
DB01638,Sorbitol,,https://go.drugbank.com/drugs/DB01638
DB01639,N-Methyl-Pyridoxal-5'-Phosphate,,https://go.drugbank.com/drugs/DB01639
DB01640,"6-(4-{[2-(3-iodobenzyl)-3-oxocyclohex-1-en-1-yl]amino}phenyl)-5-methyl-4,5-dihydropyridazin-3(2H)-one",,https://go.drugbank.com/drugs/DB01640
DB01641,"{(4Z)-2-[(1R,2R)-1-Amino-2-hydroxypropyl]-4-[(4-amino-1H-indol-3-yl)methylene]-5-oxo-4,5-dihydro-1H-imidazol-1-yl}acetic acid",,https://go.drugbank.com/drugs/DB01641
DB01642,"methyl beta-D-glucopyranoside",,https://go.drugbank.com/drugs/DB01642
DB01643,"Thymidine monophosphate",,https://go.drugbank.com/drugs/DB01643
